dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,23.059429,1.041725,23.194080,6.442800,0.000000,0.000000,0.032498
0.020000,23.188215,1.045927,23.322936,6.442800,0.000000,0.000000,0.032748
0.020000,23.317002,1.050163,23.451792,6.442800,0.000000,0.000000,0.033004
0.020000,23.445788,1.054432,23.580648,6.442800,0.000000,0.000000,0.033266
0.020000,23.574573,1.058735,23.709504,6.442800,0.000000,0.000000,0.033535
0.020000,23.703356,1.063073,23.838360,6.442800,0.000000,0.000000,0.033811
0.020000,23.832137,1.067447,23.967216,6.442800,0.000000,0.000000,0.034093
0.020000,23.960917,1.071857,24.096072,6.442800,0.000000,0.000000,0.034382
0.020000,24.089695,1.076306,24.224928,6.442800,0.000000,0.000000,0.034677
0.020000,24.218474,1.080793,24.353784,6.442800,0.000000,0.000000,0.034979
0.020000,24.347252,1.085319,24.482640,6.442800,0.000000,0.000000,0.035287
0.020000,24.476027,1.089885,24.611496,6.442800,0.000000,0.000000,0.035603
0.020000,24.604800,1.094492,24.740352,6.442800,0.000000,0.000000,0.035924
